gz_id;Entidad_ID;Nivel;tipo;Label;lat;lon;start;START_ex;end_;END_ex;C_START;C_Start_ex;C_END_;C_END_ex;gz_start;gz_end;tipolink;Cabecera;fuente_ID;template
1000039;JUGDDUPL;Jurisdiccion;Alcaldia Mayor;Parral;26.933;-105.6632;1725;not_after;1728;not_after;1111;hgis;1808;hgis;1631;9999;alcaldia_mayor;Parral;;[[:gazetteer:1000039|Parral]] (1725-1728)
1000039;JUGDDUPL;Jurisdiccion;Alcaldia Mayor;Parral;26.933;-105.6632;1729;not_after;1787;exact;1111;hgis;1808;hgis;1631;9999;alcaldia_mayor;Parral;;[[:gazetteer:1000039|Parral]] (1729-1787)
1000039;JUGDDUPL;Jurisdiccion;Jurisdiccion;Parral;26.933;-105.6632;1631;not_after;1724;not_after;1111;hgis;1808;hgis;1631;9999;cabecera;Parral;;[[:gazetteer:1000039|Parral]] (1631-1724)
1000039;JUGDDUPL;Jurisdiccion;Subdelegacion;Parral;26.933;-105.6632;1788;exact;1808;hgis;1111;hgis;1808;hgis;1631;9999;subdelegacion;Parral;;[[:gazetteer:1000039|Parral]] (1788-1808)
1000039;PRGDDU00;Provincia;Gobernacion-Capitania General;Nueva Vizcaya;26.933;-105.6632;1632;exact;1739;exact;1632;exact;1739;exact;1631;9999;gobernacion;Parral;;[[:gazetteer:1000039|Parral]] (1632-1739)
1000040;JUGDDUPS;Jurisdiccion;Alcaldia Mayor;Parras y Saltillo;25.4403;-102.1825;1766;not_after;1787;not_before;1766;not_after;1808;hgis;1652;9999;alcaldia_mayor;Parras;;[[:gazetteer:1000040|Parras]] (1766-1787)
1000040;JUGDDUPS;Jurisdiccion;Subdelegacion;Parras y Saltillo;25.4403;-102.1825;1788;not_before;1808;hgis;1766;not_after;1808;hgis;1652;9999;subdelegacion;Parras;;[[:gazetteer:1000040|Parras]] (1788-1808)
1000040;PTGDDUPS;Partido;Alcaldia Mayor;Parras;25.4403;-102.1825;1598;exact;1652;ca;1111;hgis;1808;hgis;1598;1652;alcaldia_mayor;Parras;;[[:gazetteer:1000040|Parras]] (1598-1652)
1000040;PTGDDUPS;Partido;Alcaldia Mayor;Parras;25.4403;-102.1825;1652;exact;1699;ca;1111;hgis;1808;hgis;1652;9999;alcaldia_mayor;Parras;;[[:gazetteer:1000040|Parras]] (1652-1699)
1000040;PTGDDUPS;Partido;Partido;Parras;25.4403;-102.1825;1700;ca;1808;hgis;1111;hgis;1808;hgis;1652;9999;partido;Parras;;[[:gazetteer:1000040|Parras]] (1700-1808)
1000041;JUGDDURO;Jurisdiccion;Alcaldia Mayor;Real del Oro;25.9541;-105.3677;1777;not_after;1787;not_before;1111;not_after;1808;hgis;1755;9999;alcaldia_mayor;Real del Oro;;[[:gazetteer:1000041|Real del Oro]] (1777-1787)
1000041;JUGDDURO;Jurisdiccion;Subdelegacion;Real del Oro;25.9541;-105.3677;1788;not_before;1808;hgis;1111;not_after;1808;hgis;1755;9999;subdelegacion;Real del Oro;;[[:gazetteer:1000041|Real del Oro]] (1788-1808)
1000042;JUGDDUPS;Jurisdiccion;Alcaldia Mayor;Parras y Saltillo;25.4216;-100.9996;1700;ca;1765;not_after;1111;hgis;1765;not_after;1577;9999;alcaldia_mayor;Saltillo;;[[:gazetteer:1000042|Saltillo]] (1700-1765)
1000042;PTGDDUSO;Partido;Alcaldia Mayor;Saltillo;25.4216;-100.9996;1577;ca;1581;exact;1111;hgis;1808;hgis;1577;9999;alcaldia_mayor;Saltillo;;[[:gazetteer:1000042|Saltillo]] (1577-1581)
1000042;PTGDDUSO;Partido;Alcaldia Mayor;Saltillo;25.4216;-100.9996;1591;not_before;1699;ca;1111;hgis;1808;hgis;1577;9999;alcaldia_mayor;Saltillo;;[[:gazetteer:1000042|Saltillo]] (1591-1699)
1000042;PTGDDUSO;Partido;Jurisdiccion;Saltillo;25.4216;-100.9996;1582;exact;1590;not_before;1111;hgis;1808;hgis;1577;9999;jurisdiccion;Saltillo;;[[:gazetteer:1000042|Saltillo]] (1582-1590)
1000042;PTGDDUSO;Partido;Jurisdiccion;Saltillo;25.4216;-100.9996;1700;ca;1808;hgis;1111;hgis;1808;hgis;1577;9999;jurisdiccion;Saltillo;;[[:gazetteer:1000042|Saltillo]] (1700-1808)
1000044;JUGDDUBV;Jurisdiccion;Alcaldia Mayor*;Casas Grandes y Valle de San Buenaventura;29.8432;-107.4565;1666;not_after;1720;ca;1111;hgis;1808;hgis;1111;9999;alcaldia_mayor;Valle de San Buenaventura;;[[:gazetteer:1000044|Valle de San Buenaventura]] (1666-1720)
1000044;JUGDDUBV;Jurisdiccion;Alcaldia Mayor*;Valle de San Buenaventura;29.8432;-107.4565;1721;ca;1787;not_before;1111;hgis;1808;hgis;1111;9999;alcaldia_mayor;Valle de San Buenaventura;;[[:gazetteer:1000044|Valle de San Buenaventura]] (1721-1787)
1000044;JUGDDUBV;Jurisdiccion;Subdelegacion;Valle de San Buenaventura;29.8432;-107.4565;1788;not_before;1808;hgis;1111;hgis;1808;hgis;1111;9999;subdelegacion;Valle de San Buenaventura;;[[:gazetteer:1000044|Valle de San Buenaventura]] (1788-1808)
1000045;JUGDDUJR;Jurisdiccion;Alcaldia Mayor;San Juan del Rio;24.7841;-104.4703;1601;exact;1755;not_before;1111;hgis;1808;hgis;1111;1755;alcaldia_mayor;San Juan del Rio;;[[:gazetteer:1000045|San Juan del Rio]] (1601-1755)
1000045;JUGDDUJR;Jurisdiccion;Alcaldia Mayor;San Juan del Rio;24.7841;-104.4703;1756;exact;1786;not_before;1111;hgis;1808;hgis;1756;9999;alcaldia_mayor;San Juan del Rio;;[[:gazetteer:1000045|San Juan del Rio]] (1756-1786)
1000045;JUGDDUJR;Jurisdiccion;Subdelegacion;San Juan del Rio;24.7841;-104.4703;1787;not_before;1808;hgis;1111;hgis;1808;hgis;1756;9999;subdelegacion;San Juan del Rio;;[[:gazetteer:1000045|San Juan del Rio]] (1787-1808)
1000046;JUGDDUBB;Jurisdiccion;Alcaldia Mayor;San Francisco del Oro;26.8039;-105.8192;1665;not_after;1674;not_before;1111;hgis;1808;hgis;1564;9999;alcaldia_mayor;Santa Barbara;;[[:gazetteer:1000046|Santa Barbara]] (1665-1674)
1000046;JUGDDUBB;Jurisdiccion;Alcaldia Mayor*;Santa Barbara;26.8039;-105.8192;1723;not_after;1787;not_before;1111;hgis;1808;hgis;1564;9999;alcaldia_mayor;Santa Barbara;;[[:gazetteer:1000046|Santa Barbara]] (1723-1787)
1000046;JUGDDUBB;Jurisdiccion;Partido;Santa Barbara;26.8039;-105.8192;1643;not_after;1664;not_after;1111;hgis;1808;hgis;1564;9999;partido;Santa Barbara;;[[:gazetteer:1000046|Santa Barbara]] (1643-1664)
1000046;JUGDDUBB;Jurisdiccion;Partido;Santa Barbara;26.8039;-105.8192;1675;not_before;1722;not_after;1111;hgis;1808;hgis;1564;9999;partido;Santa Barbara;;[[:gazetteer:1000046|Santa Barbara]] (1675-1722)
1000046;JUGDDUBB;Jurisdiccion;Subdelegacion;Santa Barbara;26.8039;-105.8192;1788;not_before;1808;hgis;1111;hgis;1808;hgis;1564;9999;subdelegacion;Santa Barbara;;[[:gazetteer:1000046|Santa Barbara]] (1788-1808)
1000047;JUGDDUVB;Jurisdiccion;Alcaldia Mayor;San Bartolome;26.9374;-105.3937;1641;not_before;1787;not_before;1111;hgis;1808;hgis;1572;9999;alcaldia_mayor;Valle de San Bartolome;;[[:gazetteer:1000047|Valle de San Bartolome]] (1641-1787)
1000047;JUGDDUVB;Jurisdiccion;Subdelegacion;San Bartolome;26.9374;-105.3937;1788;not_before;1808;hgis;1111;hgis;1808;hgis;1572;9999;subdelegacion;Valle de San Bartolome;;[[:gazetteer:1000047|Valle de San Bartolome]] (1788-1808)
1000048;JUGDGDAC;Jurisdiccion;Alcaldia Mayor;Acaponeta;22.4922;-105.3606;1600;arbitrary;1790;exact;1111;hgis;1808;hgis;1111;1790;alcaldia_mayor;Acaponeta;;[[:gazetteer:1000048|Acaponeta]] (1600-1790)
1000048;JUGDGDAC;Jurisdiccion;Corregimiento;Acaponeta;22.4922;-105.3606;1563;not_before;1599;arbitrary;1111;hgis;1808;hgis;1111;1790;corregimiento;Acaponeta;;[[:gazetteer:1000048|Acaponeta]] (1563-1599)
1000048;JUGDGDAC;Jurisdiccion;Subdelegacion;Acaponeta;22.4922;-105.3606;1791;exact;1808;hgis;1111;hgis;1808;hgis;1791;9999;subdelegacion;Acaponeta;;[[:gazetteer:1000048|Acaponeta]] (1791-1808)
1000049;JUGDGDAH;Jurisdiccion;Alcaldia Mayor;Ahuacatlan y Xala;21.0542;-104.4842;1751;arbitrary;1792;exact;1751;arbitrary;1808;hgis;1111;1799;alcaldia_mayor;Ahuacatlan;;[[:gazetteer:1000049|Ahuacatlan]] (1751-1792)
1000049;JUGDGDAH;Jurisdiccion;Subdelegacion;Ahuacatlan;21.0542;-104.4842;1793;exact;1799;hgis;1751;arbitrary;1808;hgis;1111;1799;subdelegacion;Ahuacatlan;;[[:gazetteer:1000049|Ahuacatlan]] (1793-1799)
1000049;JUGDGDAH;Jurisdiccion;Subdelegacion;Ahuacatlan;21.0542;-104.4842;1800;exact;1808;hgis;1751;arbitrary;1808;hgis;1800;9999;subdelegacion;Ahuacatlan;;[[:gazetteer:1000049|Ahuacatlan]] (1800-1808)
1000050;JUGDGDAU;Jurisdiccion;Alcaldia Mayor;Autlan;19.7708;-104.3694;1551;not_before;1786;exact;1541;not_before;1808;hgis;1111;1798;alcaldia_mayor;Autlan;;[[:gazetteer:1000050|Autlan]] (1551-1786)
1000050;JUGDGDAU;Jurisdiccion;Alcaldia Mayor;Autlan;19.7708;-104.3694;1787;exact;1788;exact;1541;not_before;1808;hgis;1111;1798;alcaldia_mayor;Autlan;;[[:gazetteer:1000050|Autlan]] (1787-1788)
1000050;JUGDGDAU;Jurisdiccion;Corregimiento;Autlan;19.7708;-104.3694;1541;not_before;1550;not_before;1541;not_before;1808;hgis;1111;1798;corregimiento;Autlan;;[[:gazetteer:1000050|Autlan]] (1541-1550)
1000050;JUGDGDAU;Jurisdiccion;Subdelegacion;Autlan;19.7708;-104.3694;1789;exact;1798;hgis;1541;not_before;1808;hgis;1111;1798;subdelegacion;Autlan;;[[:gazetteer:1000050|Autlan]] (1789-1798)
1000050;JUGDGDAU;Jurisdiccion;Subdelegacion;Autlan;19.7708;-104.3694;1799;exact;1808;hgis;1541;not_before;1808;hgis;1799;9999;subdelegacion;Autlan;;[[:gazetteer:1000050|Autlan]] (1799-1808)
1000051;JUGDGDBO;Jurisdiccion;Corregimiento;Bolaños;21.8311;-103.781;1756;exact;1799;ca;1111;ca;1808;hgis;1753;9999;corregimiento;Bolaños;;[[:gazetteer:1000051|Bolaños]] (1756-1799)
1000051;JUGDGDBO;Jurisdiccion;Corregimiento;Bolaños;21.8311;-103.781;1800;exact;1808;hgis;1111;ca;1808;hgis;1753;9999;cabecera;Bolaños;;[[:gazetteer:1000051|Bolaños]] (1800-1808)
1000051;JUGDGDBO;Jurisdiccion;Tenencia de Alcaldia Mayor;Bolaños;21.8311;-103.781;1739;ca;1747;exact;1111;ca;1808;hgis;1739;1747;partido;Bolaños;;[[:gazetteer:1000051|Bolaños]] (1739-1747)
1000051;JUGDGDBO;Jurisdiccion;Tenencia de Alcaldia Mayor;Bolaños;21.8311;-103.781;1748;ca;1752;exact;1111;ca;1808;hgis;1748;1752;partido;Bolaños;;[[:gazetteer:1000051|Bolaños]] (1748-1752)
1000051;JUGDGDBO;Jurisdiccion;Tenencia de Alcaldia Mayor;Bolaños;21.8311;-103.781;1753;ca;1755;exact;1111;ca;1808;hgis;1753;9999;partido;Bolaños;;[[:gazetteer:1000051|Bolaños]] (1753-1755)
1000052;JUGDGDCU;Jurisdiccion;Alcaldia Mayor*;Tacotlan;20.9278;-103.0233;1600;not_before;1689;exact;1111;hgis;1808;hgis;1111;9999;alcaldia_mayor;Cuquio;;[[:gazetteer:1000052|Cuquio]] (1600-1689)
1000052;JUGDGDCU;Jurisdiccion;Corregimiento;Cuquio;20.9278;-103.0233;1690;exact;1788;exact;1111;hgis;1808;hgis;1111;9999;corregimiento;Cuquio;;[[:gazetteer:1000052|Cuquio]] (1690-1788)
1000052;JUGDGDCU;Jurisdiccion;Corregimiento;Mezticacan;20.9278;-103.0233;1563;not_before;1599;not_before;1111;hgis;1808;hgis;1111;9999;corregimiento;Cuquio;;[[:gazetteer:1000052|Cuquio]] (1563-1599)
1000052;JUGDGDCU;Jurisdiccion;Subdelegacion;Cuquio;20.9278;-103.0233;1789;exact;1808;hgis;1111;hgis;1808;hgis;1111;9999;subdelegacion;Cuquio;;[[:gazetteer:1000052|Cuquio]] (1789-1808)
1000055;JUGDGDHC;Jurisdiccion;Alcaldia Mayor;Hostotipac;20.7609;-104.8509;1736;not_after;1791;exact;1736;not_after;1791;exact;1111;9999;alcaldia_mayor;San Sebastian;;[[:gazetteer:1000055|San Sebastian]] (1736-1791)
1000056;JUGDGDHQ;Jurisdiccion;Alcaldia Mayor;Hostotipaquillo;21.0598;-104.05;1701;hgis;1788;exact;1111;hgis;1808;hgis;1697;9999;alcaldia_mayor;Hostotipaquillo;;[[:gazetteer:1000056|Hostotipaquillo]] (1701-1788)
1000056;JUGDGDHQ;Jurisdiccion;Subdelegacion;Hostotipaquillo;21.0598;-104.05;1789;exact;1808;hgis;1111;hgis;1808;hgis;1697;9999;subdelegacion;Hostotipaquillo;;[[:gazetteer:1000056|Hostotipaquillo]] (1789-1808)
1000057;JUGDGDLB;Jurisdiccion;Alcaldia Mayor;La Barca;20.2772;-102.5497;1676;not_after;1766;exact;1111;hgis;1808;hgis;1111;1766;alcaldia_mayor;La Barca;;[[:gazetteer:1000057|La Barca]] (1676-1766)
1000057;JUGDGDLB;Jurisdiccion;Alcaldia Mayor;La Barca;20.2772;-102.5497;1767;not_after;1791;exact;1111;hgis;1808;hgis;1767;9999;alcaldia_mayor;La Barca;;[[:gazetteer:1000057|La Barca]] (1767-1791)
1000057;JUGDGDLB;Jurisdiccion;Alcaldia Mayor;Poncitlan;20.2772;-102.5497;1600;arbitrary;1675;not_after;1111;hgis;1808;hgis;1111;1766;alcaldia_mayor;La Barca;;[[:gazetteer:1000057|La Barca]] (1600-1675)
1000057;JUGDGDLB;Jurisdiccion;Alcaldia Mayor-Corregimiento;Poncitlan;20.2772;-102.5497;1580;exact;1599;arbitrary;1111;hgis;1808;hgis;1111;1766;alcaldia_mayor;La Barca;;[[:gazetteer:1000057|La Barca]] (1580-1599)
1000057;JUGDGDLB;Jurisdiccion;Corregimiento;Poncitlan;20.2772;-102.5497;1550;ca;1579;exact;1111;hgis;1808;hgis;1111;1766;corregimiento;La Barca;;[[:gazetteer:1000057|La Barca]] (1550-1579)
1000057;JUGDGDLB;Jurisdiccion;Subdelegacion;La Barca;20.2772;-102.5497;1792;exact;1808;hgis;1111;hgis;1808;hgis;1767;9999;subdelegacion;La Barca;;[[:gazetteer:1000057|La Barca]] (1792-1808)
1000058;JUGDGDLA;Jurisdiccion;Alcaldia Mayor;Lagos;21.3575;-101.9329;1563;exact;1793;exact;1111;hgis;1808;hgis;1563;9999;alcaldia_mayor;Lagos;;[[:gazetteer:1000058|Lagos]] (1563-1793)
1000058;JUGDGDLA;Jurisdiccion;Subdelegacion;Lagos;21.3575;-101.9329;1794;exact;1808;hgis;1111;hgis;1808;hgis;1563;9999;subdelegacion;Lagos;;[[:gazetteer:1000058|Lagos]] (1794-1808)
1000059;JUGDGDSB;Jurisdiccion;Comandancia;San Blas;21.5324;-105.2858;1770;exact;1808;hgis;1111;exact;1808;hgis;1770;9999;jurisdiccion_militar;Puerto de San Blas;;[[:gazetteer:1000059|Puerto de San Blas]] (1770-1808)
1000059;JUGDGDSB;Jurisdiccion;Comandancia;San Blas;21.5411;-105.2853;1768;exact;1769;hgis;1111;exact;1808;hgis;1111;1769;jurisdiccion_militar;Puerto de San Blas;;[[:gazetteer:1000059|Puerto de San Blas]] (1768-1769)
1000060;JUGDGDSC;Jurisdiccion;Corregimiento;La Barranca;21.0439;-103.4283;1549;ca;1568;not_after;1111;hgis;1808;hgis;1111;9999;corregimiento;San Cristobal de La Barranca;;[[:gazetteer:1000060|San Cristobal de La Barranca]] (1549-1568)
1000060;JUGDGDSC;Jurisdiccion;Corregimiento;La Barranca;21.0439;-103.4283;1569;not_after;1585;exact;1111;hgis;1808;hgis;1111;9999;corregimiento;San Cristobal de La Barranca;;[[:gazetteer:1000060|San Cristobal de La Barranca]] (1569-1585)
1000060;JUGDGDSC;Jurisdiccion;Corregimiento;La Barranca;21.0439;-103.4283;1586;exact;1620;not_after;1111;hgis;1808;hgis;1111;9999;corregimiento;San Cristobal de La Barranca;;[[:gazetteer:1000060|San Cristobal de La Barranca]] (1586-1620)
1000060;JUGDGDSC;Jurisdiccion;Corregimiento;La Barranca;21.0439;-103.4283;1621;not_after;1650;arbitrary;1111;hgis;1808;hgis;1111;9999;corregimiento;San Cristobal de La Barranca;;[[:gazetteer:1000060|San Cristobal de La Barranca]] (1621-1650)
1000060;JUGDGDSC;Jurisdiccion;Corregimiento;La Barranca;21.0439;-103.4283;1651;arbitrary;1791;exact;1111;hgis;1808;hgis;1111;9999;corregimiento;San Cristobal de La Barranca;;[[:gazetteer:1000060|San Cristobal de La Barranca]] (1651-1791)
1000060;JUGDGDSC;Jurisdiccion;Subdelegacion;La Barranca;21.0439;-103.4283;1792;exact;1808;hgis;1111;hgis;1808;hgis;1111;9999;subdelegacion;San Cristobal de La Barranca;;[[:gazetteer:1000060|San Cristobal de La Barranca]] (1792-1808)
1000061;JUGDGDSM;Jurisdiccion;Alcaldia Mayor;Acuitlapilco;21.3336;-104.5881;1562;not_after;1574;exact;1111;hgis;1808;hgis;1111;9999;alcaldia_mayor;Santa Maria del Oro;;[[:gazetteer:1000061|Santa Maria del Oro]] (1562-1574)
1000061;JUGDGDSM;Jurisdiccion;Alcaldia Mayor;Minas de Chimaltitlan;21.3336;-104.5881;1575;exact;1650;ca;1111;hgis;1808;hgis;1111;9999;alcaldia_mayor;Santa Maria del Oro;;[[:gazetteer:1000061|Santa Maria del Oro]] (1575-1650)
1000061;JUGDGDSM;Jurisdiccion;Alcaldia Mayor;Tequepespan;21.3336;-104.5881;1651;ca;1789;exact;1111;hgis;1808;hgis;1111;9999;alcaldia_mayor;Santa Maria del Oro;;[[:gazetteer:1000061|Santa Maria del Oro]] (1651-1789)
1000061;JUGDGDSM;Jurisdiccion;Subdelegacion;Santa Maria Del Oro;21.3336;-104.5881;1790;exact;1808;hgis;1111;hgis;1808;hgis;1111;9999;subdelegacion;Santa Maria del Oro;;[[:gazetteer:1000061|Santa Maria del Oro]] (1790-1808)
1000062;JUGDGDSY;Jurisdiccion;Alcaldia Mayor;Sayula;19.8817;-103.6;1615;exact;1759;exact;1615;hgis;1808;hgis;1111;1759;alcaldia_mayor;Sayula;;[[:gazetteer:1000062|Sayula]] (1615-1759)
1000062;JUGDGDSY;Jurisdiccion;Alcaldia Mayor;Sayula;19.8817;-103.6;1760;exact;1788;exact;1615;hgis;1808;hgis;1760;9999;alcaldia_mayor;Sayula;;[[:gazetteer:1000062|Sayula]] (1760-1788)
1000062;JUGDGDSY;Jurisdiccion;Subdelegacion;Sayula;19.8817;-103.6;1789;exact;1808;hgis;1615;hgis;1808;hgis;1760;9999;subdelegacion;Sayula;;[[:gazetteer:1000062|Sayula]] (1789-1808)
1000063;JUGDGDSE;Jurisdiccion;Alcaldia Mayor;Senticpac;21.805;-105.3461;1651;ca;1788;exact;1111;hgis;1808;hgis;1111;9999;alcaldia_mayor;Sentispac;;[[:gazetteer:1000063|Sentispac]] (1651-1788)
1000063;JUGDGDSE;Jurisdiccion;Corregimiento;Senticpac;21.805;-105.3461;1549;exact;1650;ca;1111;hgis;1808;hgis;1111;9999;corregimiento;Sentispac;;[[:gazetteer:1000063|Sentispac]] (1549-1650)
1000063;JUGDGDSE;Jurisdiccion;Subdelegacion;Senticpac;21.805;-105.3461;1789;exact;1808;hgis;1111;hgis;1808;hgis;1111;9999;subdelegacion;Sentispac;;[[:gazetteer:1000063|Sentispac]] (1789-1808)
1000064;JUGDGDTA;Jurisdiccion;Corregimiento;Nochistlanejo;20.6483;-103.7011;1549;exact;1620;ca;1111;hgis;1808;hgis;1111;9999;corregimiento;Tala;;[[:gazetteer:1000064|Tala]] (1549-1620)
1000064;JUGDGDTA;Jurisdiccion;Corregimiento;Tala;20.6483;-103.7011;1621;ca;1788;exact;1111;hgis;1808;hgis;1111;9999;corregimiento;Tala;;[[:gazetteer:1000064|Tala]] (1621-1788)
1000064;JUGDGDTA;Jurisdiccion;Subdelegacion;Tala;20.6483;-103.7011;1789;exact;1808;hgis;1111;hgis;1808;hgis;1111;9999;subdelegacion;Tala;;[[:gazetteer:1000064|Tala]] (1789-1808)
1000065;JUGDGDTT;Jurisdiccion;Corregimiento;Tecpatitlan;20.8167;-102.7611;1741;ca;1788;exact;1741;ca;1808;hgis;1111;9999;corregimiento;Tepatitlan;;[[:gazetteer:1000065|Tepatitlan]] (1741-1788)
1000065;JUGDGDTT;Jurisdiccion;Subdelegacion;Tecpatitlan;20.8167;-102.7611;1789;exact;1808;hgis;1741;ca;1808;hgis;1111;9999;subdelegacion;Tepatitlan;;[[:gazetteer:1000065|Tepatitlan]] (1789-1808)
1000066;JUGDGDTE;Jurisdiccion;Alcaldia Mayor;Tepic;21.5161;-104.8939;1651;ca;1766;exact;1111;hgis;1808;hgis;1111;1766;alcaldia_mayor;Tepic;;[[:gazetteer:1000066|Tepic]] (1651-1766)
1000066;JUGDGDTE;Jurisdiccion;Alcaldia Mayor;Tepic;21.5161;-104.8939;1767;ca;1792;exact;1111;hgis;1808;hgis;1767;9999;alcaldia_mayor;Tepic;;[[:gazetteer:1000066|Tepic]] (1767-1792)
1000066;JUGDGDTE;Jurisdiccion;Corregimiento;Tepic;21.5161;-104.8939;1540;ca;1650;ca;1111;hgis;1808;hgis;1111;1766;agregado;Tepic;;[[:gazetteer:1000066|Tepic]] (1540-1650)
1000066;JUGDGDTE;Jurisdiccion;Subdelegacion;Tepic;21.5161;-104.8939;1793;exact;1808;hgis;1111;hgis;1808;hgis;1767;9999;subdelegacion;Tepic;;[[:gazetteer:1000066|Tepic]] (1793-1808)
1000066;PRGDGD00;Provincia;Gobernacion;Nueva Galicia;21.5161;-104.8939;1531;exact;1539;exact;1531;exact;1539;exact;1111;1766;gobernacion;Tepic;;[[:gazetteer:1000066|Tepic]] (1531-1539)
1000067;JUGDGDTQ;Jurisdiccion;Corregimiento;Tequila;20.8851;-103.8362;1563;exact;1789;exact;1563;exact;1808;hgis;1111;9999;corregimiento;Tequila;;[[:gazetteer:1000067|Tequila]] (1563-1789)
1000067;JUGDGDTQ;Jurisdiccion;Subdelegacion;Tequila;20.8851;-103.8362;1790;exact;1808;hgis;1563;exact;1808;hgis;1111;9999;subdelegacion;Tequila;;[[:gazetteer:1000067|Tequila]] (1790-1808)
1000068;JUGDGDTL;Jurisdiccion;Alcaldia Mayor;Tlajomulco;20.4745;-103.4466;1709;not_after;1709;not_before;1111;hgis;1808;hgis;1111;1799;alcaldia_mayor;Tlajomulco;;[[:gazetteer:1000068|Tlajomulco]] (1709-1709)
1000068;JUGDGDTL;Jurisdiccion;Corregimiento;Tlajomulco;20.4745;-103.4466;1549;exact;1699;not_after;1111;hgis;1808;hgis;1111;1799;corregimiento;Tlajomulco;;[[:gazetteer:1000068|Tlajomulco]] (1549-1699)
1000068;JUGDGDTL;Jurisdiccion;Corregimiento;Tlajomulco;20.4745;-103.4466;1700;not_after;1708;not_before;1111;hgis;1808;hgis;1111;1799;corregimiento;Tlajomulco;;[[:gazetteer:1000068|Tlajomulco]] (1700-1708)
1000068;JUGDGDTL;Jurisdiccion;Corregimiento;Tlajomulco;20.4745;-103.4466;1710;not_before;1790;not_before;1111;hgis;1808;hgis;1111;1799;corregimiento;Tlajomulco;;[[:gazetteer:1000068|Tlajomulco]] (1710-1790)
1000068;JUGDGDTL;Jurisdiccion;Subdelegacion;Tlajomulco;20.4745;-103.4466;1791;exact;1799;hgis;1111;hgis;1808;hgis;1111;1799;subdelegacion;Tlajomulco;;[[:gazetteer:1000068|Tlajomulco]] (1791-1799)
1000068;JUGDGDTL;Jurisdiccion;Subdelegacion;Tlajomulco;20.4745;-103.4466;1800;exact;1808;hgis;1111;hgis;1808;hgis;1800;9999;subdelegacion;Tlajomulco;;[[:gazetteer:1000068|Tlajomulco]] (1800-1808)
1000068;PTGDGDTL;Partido;Partido;Tlajomulco;20.4745;-103.4466;1111;start;1799;hgis;1111;hgis;1808;hgis;1111;1799;cabecera;Tlajomulco;;[[:gazetteer:1000068|Tlajomulco]] (1111-1799)
1000068;PTGDGDTL;Partido;Partido;Tlajomulco;20.4745;-103.4466;1800;start;1808;hgis;1111;hgis;1808;hgis;1800;9999;cabecera;Tlajomulco;;[[:gazetteer:1000068|Tlajomulco]] (1800-1808)
1000069;JUGDGDTO;Jurisdiccion;Alcaldia Mayor;Tomatlan;19.9408;-105.2486;1773;ca;1791;exact;1773;ca;1808;hgis;1111;9999;alcaldia_mayor;Tomatlan;;[[:gazetteer:1000069|Tomatlan]] (1773-1791)
1000069;JUGDGDTO;Jurisdiccion;Subdelegacion;Tomatlan;19.9408;-105.2486;1792;exact;1808;hgis;1773;ca;1808;hgis;1111;9999;subdelegacion;Tomatlan;;[[:gazetteer:1000069|Tomatlan]] (1792-1808)
1000070;JUGDGDTN;Jurisdiccion;Corregimiento;Tonala;20.6236;-103.2411;1549;ca;1789;exact;1111;hgis;1808;hgis;1111;9999;corregimiento;Tonala;;[[:gazetteer:1000070|Tonala]] (1549-1789)
1000070;JUGDGDTN;Jurisdiccion;Subdelegacion;Tonala;20.6236;-103.2411;1790;exact;1808;hgis;1111;hgis;1808;hgis;1111;9999;subdelegacion;Tonala;;[[:gazetteer:1000070|Tonala]] (1790-1808)
1000071;JUGDGDTU;Jurisdiccion;Alcaldia Mayor;Tuscacuesco;19.6969;-103.9828;1571;not_before;1578;exact;1571;not_before;1808;hgis;1111;1578;alcaldia_mayor;Tuxcacuesco;;[[:gazetteer:1000071|Tuxcacuesco]] (1571-1578)
1000071;JUGDGDTU;Jurisdiccion;Alcaldia Mayor;Tuscacuesco;19.6969;-103.9828;1579;not_before;1768;exact;1571;not_before;1808;hgis;1579;1768;alcaldia_mayor;Tuxcacuesco;;[[:gazetteer:1000071|Tuxcacuesco]] (1579-1768)
1000071;JUGDGDTU;Jurisdiccion;Alcaldia Mayor;Tuscacuesco;19.6969;-103.9828;1769;not_before;1788;exact;1571;not_before;1808;hgis;1769;9999;alcaldia_mayor;Tuxcacuesco;;[[:gazetteer:1000071|Tuxcacuesco]] (1769-1788)
1000071;JUGDGDTU;Jurisdiccion;Subdelegacion;Tuscacuesco;19.6969;-103.9828;1789;exact;1808;hgis;1571;not_before;1808;hgis;1769;9999;subdelegacion;Tuxcacuesco;;[[:gazetteer:1000071|Tuxcacuesco]] (1789-1808)
1000072;JUGDGDZA;Jurisdiccion;Alcaldia Mayor;Zapotlan;19.7028;-103.4625;1639;not_after;1791;exact;1639;not_after;1808;hgis;1111;9999;alcaldia_mayor;Zapotlan;;[[:gazetteer:1000072|Zapotlan]] (1639-1791)
1000072;JUGDGDZA;Jurisdiccion;Subdelegacion;Zapotlan;19.7028;-103.4625;1792;exact;1808;hgis;1639;not_after;1808;hgis;1111;9999;subdelegacion;Zapotlan;;[[:gazetteer:1000072|Zapotlan]] (1792-1808)
