gz_id;Entidad_ID;Nivel;tipo;Label;lat;lon;START;END_;C_START;C_END;tipolink;Cabecera;fuente_ID;template;Nivel_START;Nivel_END
1000000;JUNEBEBE;Partido;Colonia inglesa;Belice;90;0;1763;1796;1763;1797;entidades_atipicas;[-];desconocida;[[:gazetteer:1000000|[-]]] (1763-1797);1763;1796
1000000;JUNEBEBE;Provincia_menor;Colonia inglesa;Belice;90;0;1763;1796;1763;1797;entidades_atipicas;[-];desconocida;[[:gazetteer:1000000|[-]]] (1763-1797);1763;1796
1000000;JUNEBEBE;Provincia;Colonia inglesa;Belice;90;0;1763;1796;1763;1797;entidades_atipicas;[-];desconocida;[[:gazetteer:1000000|[-]]] (1763-1797);1763;1796
1000000;JUNEBEBE;Jurisdiccion;Colonia inglesa;Belice;90;0;1763;1796;1763;1797;entidades_atipicas;[-];desconocida;[[:gazetteer:1000000|[-]]] (1763-1797);1763;1796
1000000;JUNEMIPE;Jurisdiccion;Corregimiento;Periban;90;0;1583;1586;1583;1586;corregimiento;[-];desconocida;[[:gazetteer:1000000|[-]]] (1583-1586);1583;1599
1000000;JUNEMIPE;Jurisdiccion;Corregimiento;Periban;90;0;1591;1599;1591;1599;corregimiento;[-];desconocida;[[:gazetteer:1000000|[-]]] (1591-1599);1583;1599
1000000;JUNEMXSF;Provincia_menor;Utopia;Santa Fe;90;0;1531;1786;1531;1808;entidades_atipicas;[-];desconocida;[[:gazetteer:1000000|[-]]] (1531-1808);1531;1786
1000000;JUNEMXSF;Jurisdiccion;Utopia;Santa Fe;90;0;1531;1808;1531;1808;entidades_atipicas;[-];desconocida;[[:gazetteer:1000000|[-]]] (1531-1808);1531;1808
1000000;JUNEMXSF;Partido;Utopia;Santa Fe;90;0;1701;1808;1531;1808;entidades_atipicas;[-];desconocida;[[:gazetteer:1000000|[-]]] (1531-1808);1701;1808
1000000;JUNGMAPA;Partido;Corregimiento;Los Panches;90;0;1701;1808;1593;1808;corregimiento;[-];desconocida;[[:gazetteer:1000000|[-]]] (1593-1808);1701;1808
1000000;JUNGNEAN;Partido;Corregimiento;Andaquies;90;0;1772;1808;1772;1808;corregimiento;[-];desconocida;[[:gazetteer:1000000|[-]]] (1772-1808);1772;1808
1000000;JUNGNEAN;Jurisdiccion;Corregimiento;Andaquies;90;0;1772;1808;1772;1808;corregimiento;[-];desconocida;[[:gazetteer:1000000|[-]]] (1772-1808);1772;1808
1000000;JUPEARCV;Provincia_menor;Corregimiento;Characato;90;0;1565;1635;1565;1635;corregimiento;[-];desconocida;[[:gazetteer:1000000|[-]]] (1565-1635);1565;1635
1000000;JUPEARCV;Partido;Corregimiento;Characato;90;0;1565;1635;1565;1635;corregimiento;[-];desconocida;[[:gazetteer:1000000|[-]]] (1565-1635);1565;1635
1000000;JUPETRCC;Jurisdiccion;Corregimiento;Chimo y Chicama;90;0;1583;1634;1583;1634;corregimiento;[-];desconocida;[[:gazetteer:1000000|[-]]] (1583-1634);1583;1635
1000000;JUPETRCC;Provincia_menor;Corregimiento;Chimo y Chicama;90;0;1583;1634;1583;1634;corregimiento;[-];desconocida;[[:gazetteer:1000000|[-]]] (1583-1634);1565;1634
1000000;JUPETRPC;Partido;Corregimiento; Pacllas;90;0;1565;1611;1565;1611;corregimiento;[-];desconocida;[[:gazetteer:1000000|[-]]] (1565-1611);1565;1700
1000000;JUPETRPC;Jurisdiccion;Corregimiento; Pacllas;90;0;1565;1610;1565;1611;corregimiento;[-];desconocida;[[:gazetteer:1000000|[-]]] (1565-1611);1565;1610
1000000;JUPETRPC;Provincia_menor;Corregimiento; Pacllas;90;0;1565;1610;1565;1611;corregimiento;[-];desconocida;[[:gazetteer:1000000|[-]]] (1565-1611);1565;1610
