START;END_;Tipo;Label;Nombre;Variantes;Entidad_ID;Nivel
1554;1786;Alcaldia Mayor;Tehuacan;Tehuacan;Tehuacan @ Tehuacan de las Granadas @ Tehuacan y Teutitlan;JUNEPUTH;Jurisdiccion
1554;1786;Alcaldia Mayor;Tehuacan;Tehuacan;Tehuacan @ Tehuacan de las Granadas @ Tehuacan y Teutitlan;JUNEPUTH;Partido
1554;1786;Alcaldia Mayor;Tehuacan;Tehuacan;Tehuacan @ Tehuacan de las Granadas @ Tehuacan y Teutitlan;JUNEPUTH;Provincia_menor
1554;1808;Partido;Macas;Macas;Macas @;PTQUMCMC;Partido
1554;1808;Partido;Quijos;Quijos;Quijos @;PTQUQJQJ;Jurisdiccion
1554;1808;Partido;Quijos;Quijos;Quijos @;PTQUQJQJ;Partido
1555;1582;Alcaldia Mayor;Toluca;Toluca y Valle de Matalcingo;Toluca @;JUNEMXTO;Jurisdiccion
1555;1582;Alcaldia Mayor;Toluca;Toluca y Valle de Matalcingo;Toluca @;JUNEMXTO;Provincia_menor
1555;1586;Alcaldia Mayor;Tlaxcala;Tlaxcala;Tlaxcala @;JUNETLTL;Jurisdiccion
1555;1586;Alcaldia Mayor;Tlaxcala;Tlaxcala;Tlaxcala @;JUNETLTL;Provincia
1555;1586;Alcaldia Mayor;Tlaxcala;Tlaxcala;Tlaxcala @;JUNETLTL;Provincia_menor
1555;1595;Tenencia de Alcaldia Mayor;Valle de Matalcingo;Valle de Matalcingo;Ixtlahuaca @ Mequetepeque @ Istlavaca @ Valle de Matalcingo @ Huitzitzilapa y Valle de Matalcingo @ Ixtlahuaca y Metepec @ Ixtlahuac @ Istlehusicar @ Istlaguaca y Metepeque;JUNEMXIH;Provincia_menor
1555;1611;Corregimiento;Tinguindin;Tinguindin y Tacascuaro;Tinguindin @ Tinhuindin @ Periban y Tinguindin @ y Tacascuaro @ y Chocandiran @ Chocaman;JUNEMITG;Jurisdiccion
1555;1611;Corregimiento;Tinguindin;Tinguindin y Tacascuaro;Tinguindin @ Tinhuindin @ Periban y Tinguindin @ y Tacascuaro @ y Chocandiran @ Chocaman;JUNEMITG;Provincia_menor
1555;1709;Alcaldia Mayor;Tepeaca;Tepeaca y Tecali;Tepeaca @ Tepeaca y Tecali;JUNEPUTP;Jurisdiccion
1555;1709;Alcaldia Mayor;Tepeaca;Tepeaca y Tecali;Tepeaca @ Tepeaca y Tecali;JUNEPUTP;Partido
1555;1709;Alcaldia Mayor;Tepeaca;Tepeaca y Tecali;Tepeaca @ Tepeaca y Tecali;JUNEPUTP;Provincia_menor
1555;1754;Alcaldia Mayor;Puebla;Puebla;Puebla @ Los Angeles @ Cuctlaxohuapan;JUNEPUPU;Jurisdiccion
1555;1754;Alcaldia Mayor;Puebla;Puebla;Puebla @ Los Angeles @ Cuctlaxohuapan;JUNEPUPU;Provincia_menor
1555;1764;Jurisdiccion;Llanos de San Juan;Llanos de San Juan;San Juan @ San Juan de los Llanos;JUNGLLSJ;Jurisdiccion
1555;1764;Jurisdiccion;Llanos de San Juan;Llanos de San Juan;San Juan @ San Juan de los Llanos;JUNGLLSJ;Partido
1555;1808;Jurisdiccion;Valencia;Valencia;Valencia @;JUVECAVA;Jurisdiccion
1555;1808;Jurisdiccion;Valencia;Valencia;Valencia @;JUVECAVA;Partido
1556;1592;Gobernacion;Yaguarzongo;Yaguarzongo y Pacamoros;Yaguarzongo @ Yaguarsongo;PRQUYA00;Provincia
1556;1592;Gobernacion;Yaguarzongo;Yaguarzongo y Pacamoros;Yaguarzongo @ Yaguarsongo;PRQUYA00;Provincia_menor
1556;1618;Alcaldia Mayor;Hueytlalpan;Hueytlalpan;Zacatlan de las Manzanas @ Gueytlalpa @ Teutalpa e Iztepec @ Hueytlalpan;JUNEPUZM;Jurisdiccion
1556;1618;Alcaldia Mayor;Hueytlalpan;Hueytlalpan;Zacatlan de las Manzanas @ Gueytlalpa @ Teutalpa e Iztepec @ Hueytlalpan;JUNEPUZM;Provincia_menor
1556;1769;Alcaldia Mayor;Teutila;Teutila;Teutila @ Teutila y Chinantla @ Teutila y Rio Alvarado;JUNEOATL;Jurisdiccion
1556;1769;Alcaldia Mayor;Teutila;Teutila;Teutila @ Teutila y Chinantla @ Teutila y Rio Alvarado;JUNEOATL;Provincia_menor
1557;1599;Corregimiento;Tequecistlan;Tequecistlan;Teotihuacan @ San Juan Teotihuacan @ Tequecistlan;JUNEMXTH;Jurisdiccion
1557;1639;Corregimiento;Zempoala;Tlalquilpan y Zempoala;Zempoala @ Cempoala @ Zempoala y Tequicistlan @ Tlalquilpan y Zempoala;JUNEMXZE;Jurisdiccion
1557;1639;Corregimiento;Zempoala;Tlalquilpan y Zempoala;Zempoala @ Cempoala @ Zempoala y Tequicistlan @ Tlalquilpan y Zempoala;JUNEMXZE;Provincia_menor
1557;1792;Jurisdiccion-Tenencia de gobierno;Buga;Buga;Buga @;JUQUPOBU;Jurisdiccion
1557;1792;Jurisdiccion-Tenencia de gobierno;Buga;Buga;Buga @;JUQUPOBU;Partido
1557;1808;Jurisdiccion;Cuenca;Cuenca;Cuenca @;JUQUCUCU;Partido
1557;1808;Jurisdiccion;Cuenca;Cuenca;Cuenca @;JUQUCUCU;Provincia_menor
1557;1808;Jurisdiccion;Trujillo;Trujillo;Trujillo @;JUVECATR;Jurisdiccion
1557;1808;Jurisdiccion;Trujillo;Trujillo;Trujillo @;JUVECATR;Partido
1558;1599;Alcaldia Mayor;Minas de Tornacustla;Minas de Tornacustla;Tetepango @ Tetepango Hueypustla @ Gueispustla @ Huipuxtla @ Tetepango y Misquiaguala @ Tetepango y Mixquiahuala @ Tetepango y Mizquiahuala @ Tetepango y Atitalaquia @ Misquiaguala y Atitalaquia @ Tetepango, Misquiaguala y Atitalaquia @ Tetepango y Quipus;JUNEMXTP;Jurisdiccion
1558;1599;Alcaldia Mayor;Minas de Tornacustla;Minas de Tornacustla;Tetepango @ Tetepango Hueypustla @ Gueispustla @ Huipuxtla @ Tetepango y Misquiaguala @ Tetepango y Mixquiahuala @ Tetepango y Mizquiahuala @ Tetepango y Atitalaquia @ Misquiaguala y Atitalaquia @ Tetepango, Misquiaguala y Atitalaquia @ Tetepango y Quipus;JUNEMXTP;Provincia_menor
1558;1679;Alcaldia Mayor;Xalapa;Xalapa;Xalapa @ Xalapa de la Feria @ Xalapa y Xalacingo @ Chapultepec y Maltrata;JUNEVCXA;Jurisdiccion
1558;1679;Alcaldia Mayor;Xalapa;Xalapa;Xalapa @ Xalapa de la Feria @ Xalapa y Xalacingo @ Chapultepec y Maltrata;JUNEVCXA;Provincia_menor
1558;1700;Alcaldia Mayor;Xalapa;Xalapa, Cintla y Acatlan;Igualapa @ Ometepeque @ Igualapa, Xalapa y Cintla @ Ygualapam @ Xalapa @ Xalapa, Cintla y Acatlan @ Xalapa de la Costa;JUNEPUIG;Jurisdiccion
1558;1700;Alcaldia Mayor;Xalapa;Xalapa, Cintla y Acatlan;Igualapa @ Ometepeque @ Igualapa, Xalapa y Cintla @ Ygualapam @ Xalapa @ Xalapa, Cintla y Acatlan @ Xalapa de la Costa;JUNEPUIG;Provincia_menor
1558;1730;Alcaldia Mayor;Acatlan;Acatlan y Piastla;Acatlan @ Acatlan y Piaxtla @ Acatlan y Piastla;JUNEPUAC;Jurisdiccion
1558;1730;Alcaldia Mayor;Acatlan;Acatlan y Piastla;Acatlan @ Acatlan y Piaxtla @ Acatlan y Piastla;JUNEPUAC;Partido
1558;1730;Alcaldia Mayor;Acatlan;Acatlan y Piastla;Acatlan @ Acatlan y Piaxtla @ Acatlan y Piastla;JUNEPUAC;Provincia_menor
1558;1786;Alcaldia Mayor;Sombrerete;Sombrerete;Sombrerete @ Llerena Real @ Minas de San Martin y Avino;JUGDZASO;Jurisdiccion
1558;1786;Alcaldia Mayor;Sombrerete;Sombrerete;Sombrerete @ Llerena Real @ Minas de San Martin y Avino;JUGDZASO;Partido
1558;1786;Alcaldia Mayor;Sombrerete;Sombrerete;Sombrerete @ Llerena Real @ Minas de San Martin y Avino;JUGDZASO;Provincia_menor
1558;1808;Partido;Santiago;Santiago de las Montañas;Santiago de las Montañas @ Bracamoros;PTQUJASA;Partido
1559;1578;Alcaldia Mayor;Minas de Zumpango;Minas de Zumpango y provincia de Tlapa;Tixtla @ Tistla @ Tixtla y Chilapa @ Minas de Zumpango @ Minas de Zumpango y provincia de Tlapa;JUNEMXTI;Jurisdiccion
1559;1578;Alcaldia Mayor;Minas de Zumpango;Minas de Zumpango y provincia de Tlapa;Tixtla @ Tistla @ Tixtla y Chilapa @ Minas de Zumpango @ Minas de Zumpango y provincia de Tlapa;JUNEMXTI;Provincia_menor
1559;1578;Corregimiento;Tlapa;Tlapa;Tlapa @ Tlapan;JUNEPUTL;Jurisdiccion
1559;1598;Corregimiento;Chichicapa;Chichicapa;Chichicapa @ Santa Catalina de Chichicapa @ Chichicapa y Tetiquipa;JCNEOACC;Jurisdiccion
1559;1598;Corregimiento;Tetiquipa;Tetiquipa;Tetiquipa @ Tetiquipa y Rio Hondo @ Rio Hondo;JCNEOATQ;Jurisdiccion
1559;1783;Gobernacion;Charcas;Charcas;Charcas @ Chuquisaca;PRCCCC00;Provincia
1559;1783;Gobernacion;Charcas;Charcas;Charcas @ Chuquisaca;PRCCCC00;Provincia_mayor
1559;1786;Alcaldia Mayor;Guanajuato;Minas de Guanajuato;Guanajuato @ Guanaxuato;JUNEGJGJ;Jurisdiccion
1559;1786;Alcaldia Mayor;Guanajuato;Minas de Guanajuato;Guanajuato @ Guanaxuato;JUNEGJGJ;Partido
1559;1786;Alcaldia Mayor;Guanajuato;Minas de Guanajuato;Guanajuato @ Guanaxuato;JUNEGJGJ;Provincia_menor
1559;1786;Alcaldia Mayor;Izucar;Izucar;Izucar @ Izucar, Aguatlan y Teopantlan;JUNEPUIZ;Jurisdiccion
1559;1786;Alcaldia Mayor;Izucar;Izucar;Izucar @ Izucar, Aguatlan y Teopantlan;JUNEPUIZ;Partido
1559;1786;Alcaldia Mayor;Izucar;Izucar;Izucar @ Izucar, Aguatlan y Teopantlan;JUNEPUIZ;Provincia_menor
1559;1808;Audiencia Real;Charcas;Charcas;Charcas @;AUCC0000;Audiencia
1560;1570;Jurisdiccion;Acambaro;Acambaro;Acambaro @;PTNEGJAC;Jurisdiccion
1560;1599;Corregimiento;Zoyaltepec;Zoyaltepec y Zoyatlan;Zoyaltepec @ Zoyaltepec y Zoyatlan @ Zoyaltepec y Coyatlan @ Coyatlan y Amatlan;JCNEOAZO;Jurisdiccion
1560;1715;Gobernacion-Capitania General;Veragua;Veragua;Veragua @ Veraguas;PRNGVE00;Provincia
1560;1715;Gobernacion-Capitania General;Veragua;Veragua;Veragua @ Veraguas;PRNGVE00;Provincia_menor
1560;1720;Alcaldia Mayor;Zapotitlan;Zapotitlan y San Antonio de Suchiltepequez;Suchiltepequez @ San Antonio @ Suchitepeque @ Suchiltepeques @ Zapotitlan y San Antonio de Suchiltepeques;JUGUGUSU;Jurisdiccion
1560;1720;Alcaldia Mayor;Zapotitlan;Zapotitlan y San Antonio de Suchiltepequez;Suchiltepequez @ San Antonio @ Suchitepeque @ Suchiltepeques @ Zapotitlan y San Antonio de Suchiltepeques;JUGUGUSU;Partido
1560;1720;Alcaldia Mayor;Zapotitlan;Zapotitlan y San Antonio de Suchiltepequez;Suchiltepequez @ San Antonio @ Suchitepeque @ Suchiltepeques @ Zapotitlan y San Antonio de Suchiltepeques;JUGUGUSU;Provincia_menor
1560;1763;Corregimiento;Chiquimula;Chiquimula;Chiquimula @ Chiquimula y Acasaguastlan @ Chiquimula y Zacapa;JUGUGUCM;Jurisdiccion
1560;1763;Corregimiento;Chiquimula;Chiquimula;Chiquimula @ Chiquimula y Acasaguastlan @ Chiquimula y Zacapa;JUGUGUCM;Partido
1560;1763;Corregimiento;Chiquimula;Chiquimula;Chiquimula @ Chiquimula y Acasaguastlan @ Chiquimula y Zacapa;JUGUGUCM;Provincia_menor
1560;1779;Alcaldia Mayor;Motines;Motines;Motines @ Motines del Oro @ Coahuayana @ Coahuayana @ Coayaguana;JUNEMIMO;Jurisdiccion
1560;1779;Alcaldia Mayor;Motines;Motines;Motines @ Motines del Oro @ Coahuayana @ Coahuayana @ Coayaguana;JUNEMIMO;Partido
1560;1779;Alcaldia Mayor;Motines;Motines;Motines @ Motines del Oro @ Coahuayana @ Coahuayana @ Coayaguana;JUNEMIMO;Provincia_menor
1560;1786;Alcaldia Mayor;Metztitlan;Metztitlan;Metztitlan @ Meztitlan @ Mextitlan @ Metztitlan de la Sierra @ Meztitlan @ Meztitlan de la Sierra, Molango y Malila;JUNEMXMT;Jurisdiccion
1560;1786;Alcaldia Mayor;Metztitlan;Metztitlan;Metztitlan @ Meztitlan @ Mextitlan @ Metztitlan de la Sierra @ Meztitlan @ Meztitlan de la Sierra, Molango y Malila;JUNEMXMT;Partido
1560;1786;Alcaldia Mayor;Metztitlan;Metztitlan;Metztitlan @ Meztitlan @ Mextitlan @ Metztitlan de la Sierra @ Meztitlan @ Meztitlan de la Sierra, Molango y Malila;JUNEMXMT;Provincia_menor
1560;1788;Jurisdiccion;Remedios;Remedios;Remedios @;JUNGANRE;Jurisdiccion
1560;1788;Jurisdiccion;Remedios;Remedios;Remedios @;JUNGANRE;Partido
1560;1808;Alcaldia Mayor;Verapaz;Verapaz;Verapaz @;JUGUGUVE;Jurisdiccion
1560;1808;Alcaldia Mayor;Verapaz;Verapaz;Verapaz @;JUGUGUVE;Partido
1560;1808;Alcaldia Mayor;Verapaz;Verapaz;Verapaz @;JUGUGUVE;Provincia_menor
1561;1599;Corregimiento;Tlacozautitlan;Tlacozautitlan;Tlacozautitlan @ Tlalcozautitlan;JCNEMXTC;Jurisdiccion
1561;1600;Corregimiento;Tenamastlan;Tenamastlan;Tenamastlan @ Tenamaxtlan;JCGDGDTM;Jurisdiccion
1561;1602;Obispado;Verapaz;Verapaz;Verapaz @ Vera Paz;OBGUVP00;Obispado
1561;1609;Alcaldia Mayor;Minas de Palmarejo;Minas de Palmarejo;Ameca @;JCGDGDAM;Provincia_menor
1561;1626;Corregimiento;Citlaltepeque;Citlaltepeque, Tequisquiapa y Xilocingo;Zumpango @ Xilocingo @ Jilocingo @ Citlaltepeque @ Citlaltepec @ Zitlaltepec @ Xilocingo, Tlaltepec y Texisquiac @ Citlaltepeque, Tequisquiapa y Xilocingo;JUNEMXZM;Jurisdiccion
1561;1626;Corregimiento;Citlaltepeque;Citlaltepeque, Tequisquiapa y Xilocingo;Zumpango @ Xilocingo @ Jilocingo @ Citlaltepeque @ Citlaltepec @ Zitlaltepec @ Xilocingo, Tlaltepec y Texisquiac @ Citlaltepeque, Tequisquiapa y Xilocingo;JUNEMXZM;Provincia_menor
1561;1673;Corregimiento;Tetela del Volcan;Tetela del Volcan;Tetela del Volcan @;JUNEMXTT;Jurisdiccion
1561;1673;Corregimiento;Tetela del Volcan;Tetela del Volcan;Tetela del Volcan @;JUNEMXTT;Provincia_menor
1561;1689;Corregimiento;Mizquiaguala;Mizquiaguala;Mizquiaguala @ Mizquiahuala @  Misquiahuala @ Atengo  y Misquiahuala @ Mixquiahuala;JUNEMXMI;Jurisdiccion
1561;1689;Corregimiento;Mizquiaguala;Mizquiaguala;Mizquiaguala @ Mizquiahuala @  Misquiahuala @ Atengo  y Misquiahuala @ Mixquiahuala;JUNEMXMI;Provincia_menor
1561;1783;Gobernacion-Capitania General;Santa Cruz;Santa Cruz de la Sierra;Santa Cruz de la Sierra @;PRCCCBSC;Jurisdiccion
1561;1783;Gobernacion-Capitania General;Santa Cruz;Santa Cruz de la Sierra;Santa Cruz de la Sierra @;PRCCCBSC;Provincia
1561;1783;Gobernacion-Capitania General;Santa Cruz;Santa Cruz de la Sierra;Santa Cruz de la Sierra @;PRCCCBSC;Provincia_mayor
1561;1783;Gobernacion-Capitania General;Santa Cruz;Santa Cruz de la Sierra;Santa Cruz de la Sierra @;PRCCCBSC;Provincia_menor
1561;1786;Alcaldia Mayor;Ixmiquilpan;Ixmiquilpan;Ixmiquilpan @ Esmiquilpa;JUNEMXIM;Jurisdiccion
1561;1786;Alcaldia Mayor;Ixmiquilpan;Ixmiquilpan;Ixmiquilpan @ Esmiquilpa;JUNEMXIM;Partido
1561;1786;Alcaldia Mayor;Ixmiquilpan;Ixmiquilpan;Ixmiquilpan @ Esmiquilpa;JUNEMXIM;Provincia_menor
1561;1808;Jurisdiccion;San Cristobal;San Cristobal;San Cristobal @;JUVEMCSC;Jurisdiccion
1561;1808;Jurisdiccion;San Cristobal;San Cristobal;San Cristobal @;JUVEMCSC;Partido
1561;1808;Obispado;Santiago;Santiago;Santiago de Chile @;OBCHSA00;Obispado
1561;1808;Obispado;Yucatan;Yucatan;Yucatan @ Merida;OBNEYU00;Obispado
1562;1638;Alcaldia Mayor;Tuxpa;Tuxpa;Zapotlan @ Tuspa @ Tuxpa @ Zapotlan el Grande @ Tuxpa, Tamazula y Zapotlan;JUGDGDZA;Jurisdiccion
1562;1638;Alcaldia Mayor;Tuxpa;Tuxpa;Zapotlan @ Tuspa @ Tuxpa @ Zapotlan el Grande @ Tuxpa, Tamazula y Zapotlan;JUGDGDZA;Provincia_menor
1562;1786;Alcaldia Mayor;San Miguel;San Felipe y San Miguel;San Miguel el Grande @ San Miguel el Grande y San Felipe @ San Felipe y San Miguel;JUNEGJSM;Jurisdiccion
1562;1786;Alcaldia Mayor;San Miguel;San Felipe y San Miguel;San Miguel el Grande @ San Miguel el Grande y San Felipe @ San Felipe y San Miguel;JUNEGJSM;Provincia_menor
1562;1786;Gobernacion-Capitania General;Nueva Vizcaya;Nueva Vizcaya;Nueva Vizcaya @ Durango @ Parral;PRGDDU00;Provincia
1562;1786;Gobernacion-Capitania General;Nueva Vizcaya;Nueva Vizcaya;Nueva Vizcaya @ Durango @ Parral;PRGDDU00;Provincia_mayor
1562;1786;Gobernacion-Capitania General;Nueva Vizcaya;Nueva Vizcaya;Nueva Vizcaya @ Durango @ Parral;PRGDDU00;Provincia_menor
1563;1578;Jurisdiccion;Nombre de Dios;Nombre de Dios;Nombre De Dios @;JUGDDUND;Jurisdiccion
1563;1670;Alcaldia Mayor;Zacualpan;Minas de Zacualpan;Zacualpan @ Ixtapan @ Iztapan @ Zacualpa @ Zacualpa e Ixcateopan @ Zacualpa y Escateupan;JUNEMXZP;Jurisdiccion
1563;1670;Alcaldia Mayor;Zacualpan;Minas de Zacualpan;Zacualpan @ Ixtapan @ Iztapan @ Zacualpa @ Zacualpa e Ixcateopan @ Zacualpa y Escateupan;JUNEMXZP;Provincia_menor
1563;1707;Corregimiento;Teocaltiche;Teocaltiche;Teocaltiche @ Tequaltichi @ Teocaltchi @ Teocaltiche y Pueblos Llanos;JUGDGDTC;Jurisdiccion
1563;1707;Corregimiento;Teocaltiche;Teocaltiche;Teocaltiche @ Tequaltichi @ Teocaltchi @ Teocaltiche y Pueblos Llanos;JUGDGDTC;Partido
1563;1785;Gobernacion;Chile;Chile;Santiago @;PRCHSA00;Provincia_mayor
1563;1785;Gobernacion;Chile;Chile;Santiago @;PRCHSA00;Provincia_menor
1563;1785;Provincia;Concepcion;Concepcion;Concepcion @;PRCHCO00;Provincia_menor
1563;1786;Alcaldia Mayor;Tula;Tula;Tula @;JUNEMXTU;Jurisdiccion
1563;1786;Alcaldia Mayor;Tula;Tula;Tula @;JUNEMXTU;Partido
1563;1786;Alcaldia Mayor;Tula;Tula;Tula @;JUNEMXTU;Provincia_menor
1563;1789;Corregimiento;Tequila;Tequila;Tequila @;JUGDGDTQ;Jurisdiccion
1563;1789;Corregimiento;Tequila;Tequila;Tequila @;JUGDGDTQ;Partido
1563;1808;Corregimiento;Jalapa Del Marques;Jalapa Del Marques;Jalapa Del Marques @ Xalapa del Marques @ Xalapa del Estado;JUNEOAJM;Jurisdiccion
1563;1808;Corregimiento;Jalapa Del Marques;Jalapa Del Marques;Jalapa Del Marques @ Xalapa del Marques @ Xalapa del Estado;JUNEOAJM;Partido
1563;1808;Jurisdiccion;Barquisimeto;Barquisimeto;Barquisimeto @;JUVECABA;Jurisdiccion
1563;1808;Jurisdiccion;Barquisimeto;Barquisimeto;Barquisimeto @;JUVECABA;Partido
1563;1808;Jurisdiccion;Durango;Durango;Durango @ Guadiana;JUGDDUDU;Jurisdiccion
1563;1808;Jurisdiccion;Durango;Durango;Durango @ Guadiana;JUGDDUDU;Partido
1563;1808;Provincia;Quito;Quito;Quito @;PRQUQU00;Provincia
1563;1808;Provincia;Quito;Quito;Quito @;PRQUQU00;Provincia_mayor
1563;1808;Provincia;Quito;Quito;Quito @;PRQUQU00;Provincia_menor
1564;1569;Corregimiento;Charo;Charo;Charo @ Matalcingo;JUNEMICR;Jurisdiccion
1564;1717;Audiencia Real;Quito;Quito;Quito @;AUQU0000;Audiencia
1564;1755;Gobernacion-Capitania General;Honduras;Honduras;Comayagua @ Honduras @ Comayagua y provincia de Honduras @ Higueras y Cabo de Honduras;PRGUCY00;Provincia
1564;1755;Gobernacion-Capitania General;Honduras;Honduras;Comayagua @ Honduras @ Comayagua y provincia de Honduras @ Higueras y Cabo de Honduras;PRGUCY00;Provincia_mayor
1564;1755;Gobernacion-Capitania General;Honduras;Honduras;Comayagua @ Honduras @ Comayagua y provincia de Honduras @ Higueras y Cabo de Honduras;PRGUCY00;Provincia_menor
1564;1783;Gobernacion-Capitania General;Tucuman;Tucuman;Tucuman @;PRRPTU00;Provincia
1564;1783;Gobernacion-Capitania General;Tucuman;Tucuman;Tucuman @;PRRPTU00;Provincia_mayor
1564;1783;Gobernacion-Capitania General;Tucuman;Tucuman;Tucuman @;PRRPTU00;Provincia_menor
1564;1808;Arzobispado;Santa Fe;Santa Fe;Santa Fe @;OBNGSF00;Arzobispado
1564;1808;Arzobispado;Santa Fe;Santa Fe;Santa Fe @;OBNGSF00;Obispado
1565;1579;Corregimiento;Metateyuca;Xicotepec y Metateyuca;Huauchinango @ Guachinango @ Metateyuca;JUNEPUHN;Jurisdiccion
1565;1592;Corregimiento;Taimeo;Taimeo;Taimeo @ Minas de Ozumatlan;JCNEMIOZ;Jurisdiccion
1565;1611;Corregimiento; Pacllas;Los Pacllas;Pacllas @ Los Pacllas;JUPETRPC;Jurisdiccion
1565;1611;Corregimiento; Pacllas;Los Pacllas;Pacllas @ Los Pacllas;JUPETRPC;Partido
1565;1611;Corregimiento; Pacllas;Los Pacllas;Pacllas @ Los Pacllas;JUPETRPC;Provincia_menor
1565;1635;Corregimiento;Characato;Characato y Vitor;Characato y Vitor @;JUPEARCV;Jurisdiccion
1565;1635;Corregimiento;Characato;Characato y Vitor;Characato y Vitor @;JUPEARCV;Provincia_menor
1565;1716;Audiencia Real;Panama;Panama;Panama @ Tierra Firme @ Castilla de Oro;AUPA0000;Audiencia
1565;1735;Gobernacion;Las Floridas;Las Floridas;Florida @ Ambas Floridas y resto de la Luisiana @ Las Floridas;PRSDFL00;Jurisdiccion
1565;1735;Gobernacion;Las Floridas;Las Floridas;Florida @ Ambas Floridas y resto de la Luisiana @ Las Floridas;PRSDFL00;Provincia
1565;1735;Gobernacion;Las Floridas;Las Floridas;Florida @ Ambas Floridas y resto de la Luisiana @ Las Floridas;PRSDFL00;Provincia_mayor
1565;1735;Gobernacion;Las Floridas;Las Floridas;Florida @ Ambas Floridas y resto de la Luisiana @ Las Floridas;PRSDFL00;Provincia_menor
1565;1783;Corregimiento;Cajamarca;Cajamarca;Cajamarca @;JUPETRCA;Jurisdiccion
1565;1783;Corregimiento;Cajamarca;Cajamarca;Cajamarca @;JUPETRCA;Partido
1565;1783;Corregimiento;Cajamarca;Cajamarca;Cajamarca @;JUPETRCA;Provincia_menor
1565;1783;Corregimiento;Chachapoyas;Chachapoyas;Chachapoyas @ Chachapoyas y Moyobamba @ Chachapoyas, Moyobamba y Pacllas @ Chachapoyas, Moyobamba y Lamas @ Chachapoyas, Moyobamba, Lamas y Leymebamba;JUPETRCH;Jurisdiccion
1565;1783;Corregimiento;Chachapoyas;Chachapoyas;Chachapoyas @ Chachapoyas y Moyobamba @ Chachapoyas, Moyobamba y Pacllas @ Chachapoyas, Moyobamba y Lamas @ Chachapoyas, Moyobamba, Lamas y Leymebamba;JUPETRCH;Partido
1565;1783;Corregimiento;Chachapoyas;Chachapoyas;Chachapoyas @ Chachapoyas y Moyobamba @ Chachapoyas, Moyobamba y Pacllas @ Chachapoyas, Moyobamba y Lamas @ Chachapoyas, Moyobamba, Lamas y Leymebamba;JUPETRCH;Provincia_menor
1565;1783;Corregimiento;Huamanga;Huamanga;Huamanga @;JUPEHUHU;Jurisdiccion
1565;1783;Corregimiento;Huamanga;Huamanga;Huamanga @;JUPEHUHU;Partido
1565;1783;Corregimiento;Huamanga;Huamanga;Huamanga @;JUPEHUHU;Provincia_menor
1565;1783;Corregimiento;Piura;Piura y Paita;Piura @ Piura y Paita;JUPETRPI;Jurisdiccion
1565;1783;Corregimiento;Piura;Piura y Paita;Piura @ Piura y Paita;JUPETRPI;Partido
1565;1783;Corregimiento;Piura;Piura y Paita;Piura @ Piura y Paita;JUPETRPI;Provincia_menor
1565;1783;Corregimiento;Saña;Saña;Saña @ Lambayeque @;JUPETRSA;Jurisdiccion
1565;1783;Corregimiento;Saña;Saña;Saña @ Lambayeque @;JUPETRSA;Partido
1565;1783;Corregimiento;Saña;Saña;Saña @ Lambayeque @;JUPETRSA;Provincia_menor
1565;1786;Alcaldia Mayor;Tlalpujahua;Tlalpujahua;Tlalpujahua @;JUNEMITP;Jurisdiccion
1565;1786;Alcaldia Mayor;Tlalpujahua;Tlalpujahua;Tlalpujahua @;JUNEMITP;Partido
1565;1786;Alcaldia Mayor;Tlalpujahua;Tlalpujahua;Tlalpujahua @;JUNEMITP;Provincia_menor
1565;1786;Gobernacion-Capitania General;Yucatan;Yucatan;Yucatan @ Merida;PRNEYU00;Provincia
1565;1786;Gobernacion-Capitania General;Yucatan;Yucatan;Yucatan @ Merida;PRNEYU00;Provincia_mayor
1565;1786;Gobernacion-Capitania General;Yucatan;Yucatan;Yucatan @ Merida;PRNEYU00;Provincia_menor
1565;1808;Corregimiento;Chimbo;Chimbo;Chimbo @ Guaranda;JUQUCHCH;Jurisdiccion
1565;1808;Corregimiento;Chimbo;Chimbo;Chimbo @ Guaranda;JUQUCHCH;Partido
1565;1808;Corregimiento;Chimbo;Chimbo;Chimbo @ Guaranda;JUQUCHCH;Provincia_menor
1565;1808;Corregimiento;Otavalo;Otavalo;Otavalo @;JUQUOTOT;Jurisdiccion
1565;1808;Corregimiento;Otavalo;Otavalo;Otavalo @;JUQUOTOT;Partido
1565;1808;Corregimiento;Otavalo;Otavalo;Otavalo @;JUQUOTOT;Provincia_menor
1566;1599;Alcaldia Mayor;Minas del Espiritu Santo;Minas del Espiritu Santo;Minas del Espiritu Santo @;JCNEMIES;Provincia_menor
1566;1599;Corregimiento;Guaspaltepec;Guaspaltepec y Oxitlan;Cosamaloapan @ Cuzamaluava @ Cuzamaluaba @ Cosamaloapan y Guaspaltepec @ Cozamaloapan @ Cosamaluapa;JUNEVCCS;Jurisdiccion
1566;1599;Corregimiento;Huaymeo y Sirandaro;Huaymeo y Sirandaro;Huetamo @ Guimeo y Zirandaro @ Huaymeyo @ Huaymeo y Sirandiro @ Huaymeo y Sirandaro @ Minas del Espiritu Santo;JUNEMIHS;Jurisdiccion
1566;1599;Corregimiento;Zempoala;Zempoala y Chicuazen;Zempoala @;JCNEVCZE;Jurisdiccion
1566;1688;Corregimiento;Tilantongo;Tilantongo;Tilantongo @ Tilantongo, Mitlantongo y Tamazola;JCNEOATI;Jurisdiccion
